address,size,proposed_name,namespace,symbol_source_type,confidence,source_status,verification_evidence,caller_count,callee_count,overlay,notes
0x80061970,20,SPRINTF_OBJ_580,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x80061984,12,SPRINTF_OBJ_594,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x80061990,8,SPRINTF_OBJ_5A0,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x80061998,256,SPRINTF_OBJ_5A8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x80061a98,32,SPRINTF_OBJ_6A8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x80061ab8,140,SPRINTF_OBJ_6C8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,3,main,
0x80061b44,52,SPRINTF_OBJ_754,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x80061b78,24,SPRINTF_OBJ_788,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x80061b90,140,SPRINTF_OBJ_7A0,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,5,1,main,
0x80061c1c,88,SPRINTF_OBJ_82C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,0,main,
0x80061c80,12,memchr,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x80061c90,100,memmove,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x80061cf4,8,MEMMOVE_OBJ_64,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x80061d00,268,FUN_80061d00,,DEFAULT,unverified,decompiler_output_only,,2,2,main,
0x80061e0c,100,FUN_80061e0c,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x80061e70,8,FUN_80061e70,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80061e78,8,FUN_80061e78,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80061e80,108,FUN_80061e80,,DEFAULT,unverified,decompiler_output_only,,0,4,main,
0x80061eec,640,FUN_80061eec,,DEFAULT,unverified,decompiler_output_only,,1,12,main,
0x8006216c,444,FUN_8006216c,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x80062328,9264,FUN_80062328,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80064758,440,FUN_80064758,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80064910,548,FUN_80064910,,DEFAULT,unverified,decompiler_output_only,,16,0,main,
0x80064b34,332,FUN_80064b34,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80064c80,1344,FUN_80064c80,,DEFAULT,unverified,decompiler_output_only,,1,8,main,
0x800651c0,2048,FUN_800651c0,,DEFAULT,unverified,decompiler_output_only,,1,10,main,
0x800659c0,1316,FUN_800659c0,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x800663b4,1252,FUN_800663b4,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x80066898,2664,FUN_80066898,,DEFAULT,unverified,decompiler_output_only,,1,11,main,
0x800677f4,1244,FUN_800677f4,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x80067cd0,3832,FUN_80067cd0,,DEFAULT,unverified,decompiler_output_only,,1,11,main,
0x80068fb8,988,FUN_80068fb8,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x80069394,888,FUN_80069394,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x8006970c,2408,FUN_8006970c,,DEFAULT,unverified,decompiler_output_only,,1,9,main,
0x8006a5e0,1372,FUN_8006a5e0,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x8006ab3c,336,FUN_8006ab3c,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x8006ac8c,1468,FUN_8006ac8c,,DEFAULT,unverified,decompiler_output_only,,1,9,main,
0x8006b248,1256,FUN_8006b248,,DEFAULT,unverified,decompiler_output_only,,1,8,main,
0x8006b730,520,FUN_8006b730,,DEFAULT,unverified,decompiler_output_only,,1,10,main,
0x8006b938,4164,FUN_8006b938,,DEFAULT,unverified,decompiler_output_only,,1,39,main,
0x8006c97c,76,FUN_8006c97c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8006c9c8,300,FUN_8006c9c8,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x8006caf4,8,FUN_8006caf4,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8006cafc,216,FUN_8006cafc,,DEFAULT,unverified,decompiler_output_only,,9,0,main,
0x8006cbd4,8,FUN_8006cbd4,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x8006cbdc,292,FUN_8006cbdc,,DEFAULT,unverified,decompiler_output_only,,7,0,main,
0x8006cd00,5736,FUN_8006cd00,,DEFAULT,unverified,decompiler_output_only,,0,21,main,
0x8006e368,32,FUN_8006e368,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8006e388,116,FUN_8006e388,,DEFAULT,unverified,decompiler_output_only,,0,1,main,
0x8006e3fc,24,FUN_8006e3fc,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8006e414,40,FUN_8006e414,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x8006e43c,408,FUN_8006e43c,,DEFAULT,unverified,decompiler_output_only,,0,2,main,
0x8006e5d4,196,FUN_8006e5d4,,DEFAULT,unverified,decompiler_output_only,,0,1,main,
0x8006e698,184,FUN_8006e698,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x8006e750,668,FUN_8006e750,,DEFAULT,unverified,decompiler_output_only,,0,2,main,
0x8006e9ec,1020,FUN_8006e9ec,,DEFAULT,unverified,decompiler_output_only,,0,1,main,
0x8006fd04,176,FUN_8006fd04,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8006fdb4,200,FUN_8006fdb4,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8006fe7c,348,FUN_8006fe7c,,DEFAULT,unverified,decompiler_output_only,,0,6,main,
0x8006ffd8,380,FUN_8006ffd8,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x80070154,268,FUN_80070154,,DEFAULT,unverified,decompiler_output_only,,0,7,main,
0x800702f4,236,FUN_800702f4,,DEFAULT,unverified,decompiler_output_only,,0,1,main,
0x800703e0,452,FUN_800703e0,,DEFAULT,unverified,decompiler_output_only,,0,4,main,
0x800705a4,192,FUN_800705a4,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x80071258,1804,FUN_80071258,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x80071964,2232,FUN_80071964,,DEFAULT,unverified,decompiler_output_only,,1,14,main,
0x8007221c,2864,FUN_8007221c,,DEFAULT,unverified,decompiler_output_only,,1,10,main,
0x80072d4c,1736,FUN_80072d4c,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x80073414,320,FUN_80073414,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80073554,2060,FUN_80073554,,DEFAULT,unverified,decompiler_output_only,,0,26,main,
0x80073d60,148,FUN_80073d60,,DEFAULT,unverified,decompiler_output_only,,0,5,main,
0x80073df4,64,FUN_80073df4,,DEFAULT,unverified,decompiler_output_only,,0,1,main,
0x80073e34,168,FUN_80073e34,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80073edc,844,FUN_80073edc,,DEFAULT,unverified,decompiler_output_only,,1,14,main,
0x80074228,504,FUN_80074228,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x80074420,840,FUN_80074420,,DEFAULT,unverified,decompiler_output_only,,1,9,main,
0x80074768,460,FUN_80074768,,DEFAULT,unverified,decompiler_output_only,,1,8,main,
0x80074934,1480,FUN_80074934,,DEFAULT,unverified,decompiler_output_only,,1,18,main,
0x80074f30,356,FUN_80074f30,,DEFAULT,unverified,decompiler_output_only,,1,10,main,
0x80075094,240,FUN_80075094,,DEFAULT,unverified,decompiler_output_only,,0,6,main,
0x80075184,68,FUN_80075184,,DEFAULT,unverified,decompiler_output_only,,0,2,main,
0x800751c8,8,FUN_800751c8,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x800751d0,136,FUN_800751d0,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x800754b4,204,FUN_800754b4,,DEFAULT,unverified,decompiler_output_only,,1,8,main,
0x80075580,132,FUN_80075580,,DEFAULT,unverified,decompiler_output_only,,0,1,main,
0x80075604,168,FUN_80075604,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x800756ac,68,FUN_800756ac,,DEFAULT,unverified,decompiler_output_only,,0,1,main,
0x80075af8,140,FUN_80075af8,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x80075b84,576,FUN_80075b84,,DEFAULT,unverified,decompiler_output_only,,2,9,main,
0x80075dc4,544,FUN_80075dc4,,DEFAULT,unverified,decompiler_output_only,,2,7,main,
0x80075fe4,352,FUN_80075fe4,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80076144,60,FUN_80076144,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80076180,68,FUN_80076180,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x800761c4,108,FUN_800761c4,,DEFAULT,unverified,decompiler_output_only,,2,4,main,
0x80076230,44,FUN_80076230,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8007625c,272,FUN_8007625c,,DEFAULT,unverified,decompiler_output_only,,2,4,main,
0x8007636c,24,GetClut,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,0,main,
0x8007638c,156,FUN_8007638c,,DEFAULT,unverified,decompiler_output_only,,3,2,main,
0x800765d0,1712,FUN_800765d0,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x80076c80,1464,FUN_80076c80,,DEFAULT,unverified,decompiler_output_only,,0,4,main,
0x80077238,1084,FUN_80077238,,DEFAULT,unverified,decompiler_output_only,,0,5,main,
0x80077674,1128,FUN_80077674,,DEFAULT,unverified,decompiler_output_only,,0,6,main,
0x80077adc,1116,FUN_80077adc,,DEFAULT,unverified,decompiler_output_only,,0,4,main,
0x80077f38,1700,FUN_80077f38,,DEFAULT,unverified,decompiler_output_only,,0,5,main,
0x800785dc,1116,FUN_800785dc,,DEFAULT,unverified,decompiler_output_only,,0,4,main,
0x80078a38,1172,FUN_80078a38,,DEFAULT,unverified,decompiler_output_only,,0,5,main,
0x80078ecc,1164,FUN_80078ecc,,DEFAULT,unverified,decompiler_output_only,,0,5,main,
0x80079358,1552,FUN_80079358,,DEFAULT,unverified,decompiler_output_only,,0,7,main,
0x80079968,1340,FUN_80079968,,DEFAULT,unverified,decompiler_output_only,,0,6,main,
0x80079ea4,1388,FUN_80079ea4,,DEFAULT,unverified,decompiler_output_only,,0,7,main,
0x8007a410,1252,FUN_8007a410,,DEFAULT,unverified,decompiler_output_only,,0,5,main,
0x8007a8f4,2412,FUN_8007a8f4,,DEFAULT,unverified,decompiler_output_only,,2,17,main,
0x8007b260,252,FUN_8007b260,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x8007b35c,452,FUN_8007b35c,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8007b530,28,FUN_8007b530,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x8007b54c,28,FUN_8007b54c,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x8007b568,36,FUN_8007b568,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x8007b5b0,128,FUN_8007b5b0,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8007b630,140,FUN_8007b630,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x8007b778,264,FUN_8007b778,,DEFAULT,unverified,decompiler_output_only,,6,2,main,
0x8007b880,52,FUN_8007b880,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007b8b4,100,FUN_8007b8b4,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8007b918,72,FUN_8007b918,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007b960,116,FUN_8007b960,,DEFAULT,unverified,decompiler_output_only,,3,3,main,
0x8007b9d4,192,FUN_8007b9d4,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007ba94,200,FUN_8007ba94,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007bb5c,192,FUN_8007bb5c,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8007bc1c,356,FUN_8007bc1c,,DEFAULT,unverified,decompiler_output_only,,8,3,main,
0x8007bd80,108,FUN_8007bd80,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x8007bdec,56,FUN_8007bdec,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007be24,56,FUN_8007be24,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007be5c,56,FUN_8007be5c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007be94,16,FUN_8007be94,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8007bea4,32,FUN_8007bea4,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x8007bec4,32,FUN_8007bec4,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007bee4,400,FUN_8007bee4,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x8007c074,424,FUN_8007c074,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x8007c21c,360,FUN_8007c21c,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8007c384,236,FUN_8007c384,,DEFAULT,unverified,decompiler_output_only,,0,10,main,
0x8007c470,112,GsMapModelingData,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8007c4e0,28,GsLinkObject5,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8007c4fc,236,GsPresetObject,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8007c5e8,68,PRESET_OBJ_108,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8007c62c,92,PRESET_OBJ_14C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007c688,36,PRESET_OBJ_1A8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007c6ac,120,PRESET_OBJ_1CC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007c724,164,PRESET_OBJ_244,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,2,main,
0x8007c7c8,152,PRESET_OBJ_2E8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007c860,28,PRESET_OBJ_380,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007c87c,24,PRESET_OBJ_39C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8007c894,12,PRESET_OBJ_3B4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8007c8a0,144,PRESET_OBJ_3C0,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007c930,100,PRESET_OBJ_450,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007c994,192,PRESET_OBJ_4B4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007ca54,76,PRESET_OBJ_574,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007caa0,124,PRESET_OBJ_5C0,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007cb1c,172,PRESET_OBJ_63C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007cbc8,92,PRESET_OBJ_6E8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8007cc24,4,PRESET_OBJ_744,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8007cc28,12,PRESET_OBJ_748,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,4,1,main,
0x8007cc34,148,PRESET_OBJ_754,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007ccc8,216,PRESET_OBJ_7E8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8007cda0,12,PRESET_OBJ_8C0,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,7,1,main,
0x8007cdac,48,PRESET_OBJ_8CC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8007cddc,104,PRESET_OBJ_8FC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,4,0,main,
0x8007ce50,232,FUN_8007ce50,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x8007cf38,1308,FUN_8007cf38,,DEFAULT,unverified,decompiler_output_only,,1,12,main,
0x8007d454,1108,FUN_8007d454,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x8007d8a8,1156,FUN_8007d8a8,,DEFAULT,unverified,decompiler_output_only,,1,9,main,
0x8007dd2c,656,FUN_8007dd2c,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x8007dfbc,168,FUN_8007dfbc,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007e064,168,FUN_8007e064,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x8007e10c,144,FUN_8007e10c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007e19c,76,FUN_8007e19c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8007e1e8,100,RotMatrixZYX,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8007e24c,104,FGO_03_OBJ_64,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8007e2b4,148,FGO_03_OBJ_CC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8007e348,300,FGO_03_OBJ_160,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8007e478,100,RotMatrixX,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8007e4dc,308,FGO_04_OBJ_64,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8007e618,100,RotMatrixY,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,1,main,
0x8007e67c,308,FGO_05_OBJ_64,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8007e7b8,332,FUN_8007e7b8,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8007e904,164,FUN_8007e904,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8007e9a8,180,FUN_8007e9a8,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007ea5c,276,FUN_8007ea5c,,DEFAULT,unverified,decompiler_output_only,,2,2,main,
0x8007eb70,316,FUN_8007eb70,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x8007ee38,56,FUN_8007ee38,,DEFAULT,unverified,decompiler_output_only,,25,0,main,
0x8007ee70,44,FUN_8007ee70,,DEFAULT,unverified,decompiler_output_only,,4,0,main,
0x8007eea8,8,FUN_8007eea8,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8007eeb0,48,FUN_8007eeb0,,DEFAULT,unverified,decompiler_output_only,,7,0,main,
0x8007eee0,48,FUN_8007eee0,,DEFAULT,unverified,decompiler_output_only,,3,1,main,
0x8007ef10,40,FUN_8007ef10,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x8007ef38,84,FUN_8007ef38,,DEFAULT,unverified,decompiler_output_only,,5,1,main,
0x8007ef8c,156,FUN_8007ef8c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007f028,68,FUN_8007f028,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8007f06c,16,FUN_8007f06c,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8007f07c,32,FUN_8007f07c,,DEFAULT,unverified,decompiler_output_only,,6,1,main,
0x8007f09c,8,FUN_8007f09c,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8007f0a4,56,FUN_8007f0a4,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x8007f0dc,52,FUN_8007f0dc,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x8007f110,60,FUN_8007f110,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8007f14c,88,FUN_8007f14c,,DEFAULT,unverified,decompiler_output_only,,6,1,main,
0x8007f1a4,16,FUN_8007f1a4,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x8007f218,204,FUN_8007f218,,DEFAULT,unverified,decompiler_output_only,,0,3,main,
0x8007f2e4,20,FUN_8007f2e4,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8007f2f8,60,FUN_8007f2f8,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8007f334,416,FUN_8007f334,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8007f598,180,FUN_8007f598,,DEFAULT,unverified,decompiler_output_only,,0,2,main,
0x8007f64c,16,FUN_8007f64c,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x8007f66c,16,FUN_8007f66c,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x8007f67c,36,FUN_8007f67c,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8007f714,80,FUN_8007f714,,DEFAULT,unverified,decompiler_output_only,,0,1,main,
0x8007f764,56,FUN_8007f764,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007f79c,56,FUN_8007f79c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007f840,184,FUN_8007f840,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8007f8f8,112,FUN_8007f8f8,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8007f968,24,FUN_8007f968,,DEFAULT,unverified,decompiler_output_only,,4,0,main,
0x8007f998,32,FUN_8007f998,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8007f9b8,248,FUN_8007f9b8,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8007fab0,476,FUN_8007fab0,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8007fc8c,352,FUN_8007fc8c,,DEFAULT,unverified,decompiler_output_only,,0,6,main,
0x8007fdec,8356,FUN_8007fdec,,DEFAULT,unverified,decompiler_output_only,,0,24,main,
0x80081e90,160,FUN_80081e90,,DEFAULT,unverified,decompiler_output_only,,0,3,main,
0x80081f30,284,FUN_80081f30,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8008204c,1228,FUN_8008204c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8008253c,1128,FUN_8008253c,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x800829a4,1068,FUN_800829a4,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80082dd0,2980,FUN_80082dd0,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
